"Ma","T","U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.6144,354.25,601.88,100.05,2.9822e-20,1.7647e+05,1,0.25009,0.746,0.045018,1
1.6147,354.22,601.96,100.03,3.157e-20,1.7638e+05,1,0.2511,0.747,0.045201,1
1.615,354.18,602.04,100.01,3.3318e-20,1.7629e+05,1,0.25212,0.748,0.045384,1
1.6153,354.14,602.12,99.981,3.5066e-20,1.762e+05,1,0.25314,0.749,0.045567,1
1.6156,354.11,602.2,99.957,3.6814e-20,1.7612e+05,1,0.25415,0.75,0.04575,1
1.6158,354.07,602.28,99.933,3.8563e-20,1.7603e+05,1,0.25517,0.751,0.045933,1
1.6161,354.03,602.36,99.909,4.0311e-20,1.7594e+05,1,0.25618,0.752,0.046116,1
1.6164,353.99,602.43,99.885,4.206e-20,1.7585e+05,1,0.2572,0.753,0.046299,1
1.6166,353.96,602.51,99.858,-1.8858e-20,1.7577e+05,1,0.25822,0.754,0.046482,1
1.6168,353.94,602.56,99.825,-2.5038e-19,1.7571e+05,1,0.25923,0.755,0.046665,1
1.617,353.91,602.62,99.791,-4.8189e-19,1.7565e+05,1,0.26025,0.756,0.046848,1
1.6172,353.89,602.68,99.757,-7.134e-19,1.7559e+05,1,0.26127,0.757,0.047031,1
1.6174,353.87,602.73,99.723,-9.449e-19,1.7553e+05,1,0.26228,0.758,0.047214,1
1.6176,353.84,602.79,99.689,-1.1764e-18,1.7546e+05,1,0.2633,0.759,0.047397,1
1.6178,353.82,602.85,99.655,-1.4079e-18,1.754e+05,1,0.26432,0.76,0.04758,1
1.6179,353.8,602.9,99.621,-1.6393e-18,1.7534e+05,1,0.26533,0.761,0.047763,1
1.6181,353.77,602.96,99.587,-1.8708e-18,1.7528e+05,1,0.26635,0.762,0.047946,1
1.6183,353.75,603.02,99.553,-2.1023e-18,1.7522e+05,1,0.26737,0.763,0.048129,1
1.6185,353.73,603.07,99.52,-2.3337e-18,1.7516e+05,1,0.26838,0.764,0.048312,1
1.6187,353.7,603.13,99.486,-2.5652e-18,1.751e+05,1,0.2694,0.765,0.048495,1
1.6189,353.68,603.19,99.452,-2.7966e-18,1.7503e+05,1,0.27042,0.766,0.048678,1
1.6191,353.66,603.24,99.418,-3.0281e-18,1.7497e+05,1,0.27143,0.767,0.048861,1
1.6192,353.63,603.3,99.384,-3.2595e-18,1.7491e+05,1,0.27245,0.768,0.049044,1
1.6194,353.62,603.35,99.349,-3.3322e-18,1.7486e+05,1,0.27347,0.769,0.049227,1
1.6195,353.6,603.39,99.313,-3.1011e-18,1.7482e+05,1,0.27448,0.77,0.04941,1
1.6196,353.59,603.42,99.277,-2.8701e-18,1.7478e+05,1,0.2755,0.771,0.049593,1
1.6197,353.58,603.46,99.241,-2.639e-18,1.7475e+05,1,0.27652,0.772,0.049776,1
1.6198,353.57,603.49,99.205,-2.408e-18,1.7471e+05,1,0.27753,0.773,0.049959,1
1.6199,353.56,603.53,99.168,-2.177e-18,1.7467e+05,1,0.27855,0.774,0.050142,1
1.62,353.55,603.56,99.132,-1.946e-18,1.7463e+05,1,0.27957,0.775,0.050325,1
1.6201,353.54,603.6,99.096,-1.7149e-18,1.746e+05,1,0.28058,0.776,0.050508,1
1.6202,353.52,603.63,99.06,-1.4839e-18,1.7456e+05,1,0.2816,0.777,0.050691,1
1.6203,353.51,603.67,99.024,-1.2529e-18,1.7452e+05,1,0.28262,0.778,0.050874,1
1.6204,353.5,603.7,98.987,-1.0219e-18,1.7449e+05,1,0.28363,0.779,0.051057,1
1.6205,353.49,603.74,98.951,-7.9097e-19,1.7445e+05,1,0.28465,0.78,0.05124,1
1.6206,353.48,603.77,98.915,-5.5998e-19,1.7441e+05,1,0.28567,0.781,0.051423,1
1.6207,353.47,603.81,98.879,-3.2901e-19,1.7437e+05,1,0.28668,0.782,0.051606,1
1.6208,353.46,603.84,98.843,-9.8056e-20,1.7434e+05,1,0.2877,0.783,0.051789,1
1.6209,353.45,603.87,98.808,3.5861e-20,1.7431e+05,1,0.28872,0.784,0.051972,1
1.6209,353.45,603.89,98.775,3.4614e-20,1.7429e+05,1,0.28973,0.785,0.052155,1
1.6209,353.45,603.9,98.742,3.3366e-20,1.7427e+05,1,0.29075,0.786,0.052338,1
1.621,353.45,603.92,98.709,3.2119e-20,1.7426e+05,1,0.29177,0.787,0.052521,1
1.621,353.44,603.94,98.676,3.0871e-20,1.7424e+05,1,0.29278,0.788,0.052704,1
1.621,353.44,603.95,98.643,2.9624e-20,1.7422e+05,1,0.2938,0.789,0.052887,1
1.621,353.44,603.97,98.61,2.8376e-20,1.7421e+05,1,0.29482,0.79,0.05307,1
1.6211,353.44,603.98,98.577,2.7129e-20,1.7419e+05,1,0.29583,0.791,0.053253,1
1.6211,353.44,604,98.545,2.5882e-20,1.7417e+05,1,0.29685,0.792,0.053436,1
1.6211,353.44,604.02,98.512,2.4635e-20,1.7416e+05,1,0.29787,0.793,0.053619,1
1.6212,353.44,604.03,98.479,2.3387e-20,1.7414e+05,1,0.29888,0.794,0.053802,1
1.6212,353.44,604.05,98.446,2.214e-20,1.7412e+05,1,0.2999,0.795,0.053985,1
1.6212,353.43,604.06,98.413,2.0893e-20,1.7411e+05,1,0.30092,0.796,0.054168,1
1.6213,353.43,604.08,98.38,1.9646e-20,1.7409e+05,1,0.30193,0.797,0.054351,1
1.6213,353.43,604.1,98.347,1.8399e-20,1.7407e+05,1,0.30295,0.798,0.054534,1
1.6213,353.43,604.11,98.317,-9.6249e-20,1.7407e+05,1,0.30397,0.799,0.054717,1
1.6213,353.44,604.11,98.291,-3.2771e-19,1.7407e+05,1,0.30498,0.8,0.0549,1
1.6212,353.45,604.11,98.265,-5.5916e-19,1.7407e+05,1,0.306,0.801,0.055083,1
1.6212,353.45,604.11,98.239,-7.9061e-19,1.7407e+05,1,0.30702,0.802,0.055266,1
1.6212,353.46,604.11,98.213,-1.022e-18,1.7407e+05,1,0.30803,0.803,0.055449,1
1.6212,353.46,604.11,98.187,-1.2535e-18,1.7407e+05,1,0.30905,0.804,0.055632,1
1.6211,353.47,604.11,98.161,-1.4849e-18,1.7407e+05,1,0.31007,0.805,0.055815,1
1.6211,353.48,604.11,98.135,-1.7163e-18,1.7407e+05,1,0.31108,0.806,0.055998,1
1.6211,353.48,604.11,98.109,-1.9477e-18,1.7407e+05,1,0.3121,0.807,0.056181,1
1.6211,353.49,604.11,98.083,-2.1792e-18,1.7407e+05,1,0.31311,0.808,0.056364,1
1.621,353.5,604.11,98.057,-2.4106e-18,1.7407e+05,1,0.31413,0.809,0.056547,1
1.621,353.5,604.11,98.031,-2.6419e-18,1.7407e+05,1,0.31515,0.81,0.05673,1
1.621,353.51,604.11,98.005,-2.8733e-18,1.7407e+05,1,0.31616,0.811,0.056913,1
1.621,353.51,604.11,97.979,-3.1047e-18,1.7407e+05,1,0.31718,0.812,0.057096,1
1.6209,353.52,604.11,97.953,-3.3361e-18,1.7407e+05,1,0.3182,0.813,0.057279,1
1.6209,353.53,604.11,97.932,-3.3043e-18,1.7407e+05,1,0.31921,0.814,0.057462,1
1.6208,353.54,604.09,97.915,-3.0717e-18,1.7409e+05,1,0.32023,0.815,0.057645,1
1.6208,353.55,604.08,97.898,-2.8391e-18,1.741e+05,1,0.32125,0.816,0.057828,1
1.6207,353.56,604.07,97.881,-2.6065e-18,1.7411e+05,1,0.32226,0.817,0.058011,1
1.6206,353.58,604.06,97.864,-2.3739e-18,1.7412e+05,1,0.32328,0.818,0.058194,1
1.6206,353.59,604.05,97.847,-2.1413e-18,1.7413e+05,1,0.3243,0.819,0.058377,1
1.6205,353.6,604.04,97.83,-1.9087e-18,1.7415e+05,1,0.32531,0.82,0.05856,1
1.6204,353.61,604.02,97.813,-1.6761e-18,1.7416e+05,1,0.32633,0.821,0.058743,1
1.6204,353.62,604.01,97.796,-1.4435e-18,1.7417e+05,1,0.32735,0.822,0.058926,1
1.6203,353.63,604,97.778,-1.2109e-18,1.7418e+05,1,0.32836,0.823,0.059109,1
1.6202,353.64,603.99,97.761,-9.7825e-19,1.742e+05,1,0.32938,0.824,0.059292,1
1.6202,353.66,603.98,97.744,-7.4565e-19,1.7421e+05,1,0.3304,0.825,0.059475,1
1.6201,353.67,603.97,97.727,-5.1305e-19,1.7422e+05,1,0.33141,0.826,0.059658,1
1.62,353.68,603.96,97.71,-2.8044e-19,1.7423e+05,1,0.33243,0.827,0.059841,1
1.62,353.69,603.94,97.693,-4.7834e-20,1.7425e+05,1,0.33345,0.828,0.060024,1
1.6199,353.7,603.93,97.682,3.4944e-20,1.7426e+05,1,0.33446,0.829,0.060207,1
1.6198,353.72,603.91,97.674,3.4091e-20,1.7428e+05,1,0.33548,0.83,0.06039,1
1.6197,353.73,603.89,97.667,3.3239e-20,1.743e+05,1,0.3365,0.831,0.060573,1
1.6196,353.75,603.87,97.659,3.2386e-20,1.7433e+05,1,0.33751,0.832,0.060756,1
1.6196,353.76,603.85,97.652,3.1533e-20,1.7435e+05,1,0.33853,0.833,0.060939,1
1.6195,353.78,603.83,97.644,3.0681e-20,1.7437e+05,1,0.33955,0.834,0.061122,1
1.6194,353.79,603.81,97.637,2.9828e-20,1.7439e+05,1,0.34056,0.835,0.061305,1
1.6193,353.8,603.79,97.629,2.8975e-20,1.7441e+05,1,0.34158,0.836,0.061488,1
1.6192,353.82,603.77,97.622,2.8123e-20,1.7443e+05,1,0.3426,0.837,0.061671,1
1.6191,353.83,603.75,97.614,2.727e-20,1.7445e+05,1,0.34361,0.838,0.061854,1
1.619,353.85,603.73,97.607,2.6417e-20,1.7447e+05,1,0.34463,0.839,0.062037,1
1.6189,353.86,603.71,97.599,2.5565e-20,1.7449e+05,1,0.34565,0.84,0.06222,1
1.6188,353.88,603.69,97.591,2.4712e-20,1.7451e+05,1,0.34666,0.841,0.062403,1
1.6188,353.89,603.67,97.584,2.3859e-20,1.7453e+05,1,0.34768,0.842,0.062586,1
1.6187,353.9,603.65,97.576,2.3006e-20,1.7455e+05,1,0.3487,0.843,0.062769,1
1.6186,353.92,603.63,97.575,1.8971e-19,1.7457e+05,1,0.34971,0.844,0.062952,1
1.6185,353.94,603.6,97.577,4.2274e-19,1.746e+05,1,0.35073,0.845,0.063135,1
1.6184,353.95,603.58,97.579,6.5575e-19,1.7462e+05,1,0.35175,0.846,0.063318,1
1.6183,353.97,603.55,97.58,8.8874e-19,1.7465e+05,1,0.35276,0.847,0.063501,1
1.6182,353.98,603.53,97.582,1.1217e-18,1.7467e+05,1,0.35378,0.848,0.063684,1
1.6181,354,603.5,97.584,1.3547e-18,1.747e+05,1,0.3548,0.849,0.063867,1
1.618,354.01,603.48,97.585,1.5876e-18,1.7472e+05,1,0.35581,0.85,0.06405,1
1.6179,354.03,603.46,97.587,1.8206e-18,1.7475e+05,1,0.35683,0.851,0.064233,1
1.6178,354.04,603.43,97.589,2.0535e-18,1.7477e+05,1,0.35785,0.852,0.064416,1
1.6177,354.06,603.41,97.59,2.2864e-18,1.748e+05,1,0.35886,0.853,0.064599,1
1.6176,354.08,603.38,97.592,2.5193e-18,1.7482e+05,1,0.35988,0.854,0.064782,1
1.6175,354.09,603.36,97.594,2.7522e-18,1.7485e+05,1,0.3609,0.855,0.064965,1
1.6174,354.11,603.33,97.595,2.985e-18,1.7487e+05,1,0.36191,0.856,0.065148,1
1.6173,354.12,603.31,97.597,3.2179e-18,1.749e+05,1,0.36293,0.857,0.065331,1
1.6172,354.14,603.28,97.599,3.4507e-18,1.7492e+05,1,0.36395,0.858,0.065514,1
1.6171,354.15,603.26,97.607,3.5005e-18,1.7495e+05,1,0.36496,0.859,0.065697,1
1.617,354.17,603.23,97.617,3.502e-18,1.7498e+05,1,0.36598,0.86,0.06588,1
1.6169,354.18,603.21,97.626,3.5035e-18,1.75e+05,1,0.36699,0.861,0.066063,1
1.6168,354.2,603.18,97.636,3.505e-18,1.7503e+05,1,0.36801,0.862,0.066246,1
1.6167,354.21,603.15,97.646,3.5065e-18,1.7505e+05,1,0.36903,0.863,0.066429,1
1.6166,354.23,603.13,97.656,3.508e-18,1.7508e+05,1,0.37004,0.864,0.066612,1
1.6165,354.24,603.1,97.666,3.5096e-18,1.7511e+05,1,0.37106,0.865,0.066795,1
1.6164,354.26,603.07,97.675,3.5111e-18,1.7513e+05,1,0.37208,0.866,0.066978,1
1.6163,354.27,603.05,97.685,3.5126e-18,1.7516e+05,1,0.37309,0.867,0.067161,1
1.6162,354.29,603.02,97.695,3.5142e-18,1.7519e+05,1,0.37411,0.868,0.067344,1
1.6161,354.3,603,97.705,3.5157e-18,1.7521e+05,1,0.37513,0.869,0.067527,1
1.616,354.32,602.97,97.715,3.5173e-18,1.7524e+05,1,0.37614,0.87,0.06771,1
1.6159,354.33,602.94,97.724,3.5189e-18,1.7526e+05,1,0.37716,0.871,0.067893,1
1.6158,354.35,602.92,97.734,3.5204e-18,1.7529e+05,1,0.37818,0.872,0.068076,1
1.6157,354.36,602.89,97.744,3.522e-18,1.7532e+05,1,0.37919,0.873,0.068259,1
1.6156,354.38,602.87,97.759,3.117e-18,1.7534e+05,1,0.38021,0.874,0.068442,1
1.6155,354.39,602.84,97.776,2.6489e-18,1.7537e+05,1,0.38123,0.875,0.068625,1
1.6155,354.41,602.82,97.792,2.1808e-18,1.7539e+05,1,0.38224,0.876,0.068808,1
1.6154,354.42,602.79,97.809,1.7127e-18,1.7542e+05,1,0.38326,0.877,0.068991,1
1.6153,354.43,602.76,97.825,1.2446e-18,1.7544e+05,1,0.38428,0.878,0.069174,1
1.6152,354.45,602.74,97.841,7.7661e-19,1.7547e+05,1,0.38529,0.879,0.069357,1
1.6151,354.46,602.71,97.858,3.0861e-19,1.7549e+05,1,0.38631,0.88,0.06954,1
1.615,354.47,602.69,97.874,-1.5936e-19,1.7552e+05,1,0.38733,0.881,0.069723,1
1.6149,354.49,602.66,97.89,-6.2735e-19,1.7554e+05,1,0.38834,0.882,0.069906,1
1.6148,354.5,602.64,97.907,-1.0953e-18,1.7557e+05,1,0.38936,0.883,0.070089,1
1.6147,354.51,602.61,97.923,-1.5632e-18,1.7559e+05,1,0.39038,0.884,0.070272,1
1.6147,354.53,602.59,97.939,-2.0311e-18,1.7562e+05,1,0.39139,0.885,0.070455,1
1.6146,354.54,602.56,97.956,-2.4989e-18,1.7564e+05,1,0.39241,0.886,0.070638,1
1.6145,354.55,602.54,97.972,-2.9668e-18,1.7567e+05,1,0.39343,0.887,0.070821,1
1.6144,354.57,602.51,97.988,-3.4346e-18,1.7569e+05,1,0.39444,0.888,0.071004,1
1.6143,354.58,602.49,98.009,-3.2433e-18,1.7571e+05,1,0.39546,0.889,0.071187,1
1.6142,354.59,602.46,98.03,-3.0101e-18,1.7574e+05,1,0.39648,0.89,0.07137,1
1.6142,354.6,602.44,98.052,-2.777e-18,1.7576e+05,1,0.39749,0.891,0.071553,1
1.6141,354.61,602.42,98.073,-2.5438e-18,1.7578e+05,1,0.39851,0.892,0.071736,1
1.614,354.62,602.4,98.094,-2.3107e-18,1.758e+05,1,0.39953,0.893,0.071919,1
1.6139,354.63,602.37,98.115,-2.0776e-18,1.7582e+05,1,0.40054,0.894,0.072102,1
1.6139,354.65,602.35,98.136,-1.8446e-18,1.7584e+05,1,0.40156,0.895,0.072285,1
1.6138,354.66,602.33,98.157,-1.6115e-18,1.7587e+05,1,0.40258,0.896,0.072468,1
1.6137,354.67,602.3,98.179,-1.3784e-18,1.7589e+05,1,0.40359,0.897,0.072651,1
1.6136,354.68,602.28,98.2,-1.1454e-18,1.7591e+05,1,0.40461,0.898,0.072834,1
1.6136,354.69,602.26,98.221,-9.1238e-19,1.7593e+05,1,0.40563,0.899,0.073017,1
1.6135,354.7,602.24,98.242,-6.7938e-19,1.7595e+05,1,0.40664,0.9,0.0732,1
1.6134,354.71,602.21,98.263,-4.4638e-19,1.7598e+05,1,0.40766,0.901,0.073383,1
1.6133,354.72,602.19,98.284,-2.1341e-19,1.76e+05,1,0.40868,0.902,0.073566,1
1.6133,354.74,602.17,98.306,2.659e-20,1.7602e+05,1,0.40969,0.903,0.073749,1
1.6132,354.74,602.15,98.33,7.3196e-19,1.7604e+05,1,0.41071,0.904,0.073932,1
1.6131,354.75,602.13,98.354,1.4373e-18,1.7605e+05,1,0.41173,0.905,0.074115,1
1.6131,354.76,602.11,98.378,2.1426e-18,1.7607e+05,1,0.41274,0.906,0.074298,1
1.613,354.77,602.09,98.402,2.8479e-18,1.7609e+05,1,0.41376,0.907,0.074481,1
1.613,354.78,602.07,98.427,3.5532e-18,1.7611e+05,1,0.41478,0.908,0.074664,1
1.6129,354.79,602.05,98.451,4.2584e-18,1.7612e+05,1,0.41579,0.909,0.074847,1
1.6129,354.8,602.03,98.475,4.9636e-18,1.7614e+05,1,0.41681,0.91,0.07503,1
1.6128,354.8,602.01,98.499,5.6688e-18,1.7616e+05,1,0.41783,0.911,0.075213,1
1.6127,354.81,601.99,98.523,6.3739e-18,1.7618e+05,1,0.41884,0.912,0.075396,1
1.6127,354.82,601.98,98.548,7.079e-18,1.762e+05,1,0.41986,0.913,0.075579,1
1.6126,354.83,601.96,98.572,7.784e-18,1.7621e+05,1,0.42088,0.914,0.075762,1
1.6126,354.84,601.94,98.596,8.4891e-18,1.7623e+05,1,0.42189,0.915,0.075945,1
1.6125,354.85,601.92,98.62,9.1941e-18,1.7625e+05,1,0.42291,0.916,0.076128,1
1.6125,354.86,601.9,98.644,9.8991e-18,1.7627e+05,1,0.42392,0.917,0.076311,1
1.6124,354.86,601.88,98.669,1.0499e-17,1.7628e+05,1,0.42494,0.918,0.076494,1
1.6124,354.87,601.86,98.694,1.0027e-17,1.763e+05,1,0.42596,0.919,0.076677,1
1.6123,354.88,601.85,98.72,9.5554e-18,1.7631e+05,1,0.42697,0.92,0.07686,1
1.6123,354.88,601.83,98.746,9.0838e-18,1.7632e+05,1,0.42799,0.921,0.077043,1
1.6122,354.89,601.82,98.771,8.6122e-18,1.7634e+05,1,0.42901,0.922,0.077226,1
1.6122,354.89,601.8,98.797,8.1406e-18,1.7635e+05,1,0.43002,0.923,0.077409,1
1.6122,354.9,601.79,98.823,7.669e-18,1.7636e+05,1,0.43104,0.924,0.077592,1
1.6121,354.91,601.77,98.848,7.1974e-18,1.7637e+05,1,0.43206,0.925,0.077775,1
1.6121,354.91,601.76,98.874,6.7259e-18,1.7639e+05,1,0.43307,0.926,0.077958,1
1.612,354.92,601.74,98.9,6.2544e-18,1.764e+05,1,0.43409,0.927,0.078141,1
1.612,354.92,601.73,98.925,5.7829e-18,1.7641e+05,1,0.43511,0.928,0.078324,1
1.6119,354.93,601.71,98.951,5.3114e-18,1.7643e+05,1,0.43612,0.929,0.078507,1
1.6119,354.93,601.7,98.976,4.8399e-18,1.7644e+05,1,0.43714,0.93,0.07869,1
1.6119,354.94,601.68,99.002,4.3684e-18,1.7645e+05,1,0.43816,0.931,0.078873,1
1.6118,354.95,601.67,99.028,3.897e-18,1.7647e+05,1,0.43917,0.932,0.079056,1
1.6118,354.95,601.65,99.053,3.4258e-18,1.7648e+05,1,0.44019,0.933,0.079239,1
1.6118,354.96,601.64,99.079,2.9561e-18,1.7649e+05,1,0.44121,0.934,0.079422,1
1.6117,354.96,601.63,99.105,2.4863e-18,1.7649e+05,1,0.44222,0.935,0.079605,1
1.6117,354.96,601.62,99.131,2.0166e-18,1.765e+05,1,0.44324,0.936,0.079788,1
1.6117,354.97,601.61,99.157,1.547e-18,1.7651e+05,1,0.44426,0.937,0.079971,1
1.6117,354.97,601.6,99.182,1.0773e-18,1.7652e+05,1,0.44527,0.938,0.080154,1
1.6116,354.97,601.59,99.208,6.0766e-19,1.7653e+05,1,0.44629,0.939,0.080337,1
1.6116,354.98,601.58,99.234,1.3805e-19,1.7654e+05,1,0.44731,0.94,0.08052,1
1.6116,354.98,601.57,99.26,-3.3153e-19,1.7655e+05,1,0.44832,0.941,0.080703,1
1.6116,354.98,601.56,99.285,-8.0109e-19,1.7655e+05,1,0.44934,0.942,0.080886,1
1.6116,354.99,601.55,99.311,-1.2707e-18,1.7656e+05,1,0.45036,0.943,0.081069,1
1.6115,354.99,601.53,99.337,-1.7402e-18,1.7657e+05,1,0.45137,0.944,0.081252,1
1.6115,354.99,601.52,99.363,-2.2097e-18,1.7658e+05,1,0.45239,0.945,0.081435,1
1.6115,355,601.51,99.389,-2.6791e-18,1.7659e+05,1,0.45341,0.946,0.081618,1
1.6115,355,601.5,99.414,-3.1486e-18,1.766e+05,1,0.45442,0.947,0.081801,1
1.6114,355,601.49,99.44,-3.4483e-18,1.766e+05,1,0.45544,0.948,0.081984,1
1.6114,355,601.49,99.465,-3.2073e-18,1.7661e+05,1,0.45646,0.949,0.082167,1
1.6114,355.01,601.48,99.49,-2.9663e-18,1.7661e+05,1,0.45747,0.95,0.08235,1
1.6114,355.01,601.47,99.514,-2.7253e-18,1.7662e+05,1,0.45849,0.951,0.082533,1
1.6114,355.01,601.46,99.539,-2.4842e-18,1.7662e+05,1,0.45951,0.952,0.082716,1
1.6114,355.01,601.46,99.564,-2.2432e-18,1.7662e+05,1,0.46052,0.953,0.082899,1
1.6114,355.01,601.45,99.589,-2.0021e-18,1.7663e+05,1,0.46154,0.954,0.083082,1
1.6114,355.01,601.44,99.614,-1.7611e-18,1.7663e+05,1,0.46256,0.955,0.083265,1
1.6114,355.01,601.44,99.639,-1.52e-18,1.7664e+05,1,0.46357,0.956,0.083448,1
1.6114,355.01,601.43,99.664,-1.2789e-18,1.7664e+05,1,0.46459,0.957,0.083631,1
1.6113,355.02,601.42,99.689,-1.0378e-18,1.7665e+05,1,0.46561,0.958,0.083814,1
1.6113,355.02,601.42,99.713,-7.9675e-19,1.7665e+05,1,0.46662,0.959,0.083997,1
1.6113,355.02,601.41,99.738,-5.5565e-19,1.7665e+05,1,0.46764,0.96,0.08418,1
1.6113,355.02,601.4,99.763,-3.1453e-19,1.7666e+05,1,0.46866,0.961,0.084363,1
1.6113,355.02,601.39,99.788,-7.3411e-20,1.7666e+05,1,0.46967,0.962,0.084546,1
1.6113,355.02,601.39,99.812,9.1355e-20,1.7667e+05,1,0.47069,0.963,0.084729,1
1.6113,355.02,601.39,99.836,8.888e-20,1.7667e+05,1,0.47171,0.964,0.084912,1
1.6113,355.02,601.38,99.859,8.6397e-20,1.7667e+05,1,0.47272,0.965,0.085095,1
1.6113,355.02,601.38,99.882,8.3905e-20,1.7667e+05,1,0.47374,0.966,0.085278,1
1.6113,355.02,601.37,99.905,8.1407e-20,1.7667e+05,1,0.47476,0.967,0.085461,1
1.6113,355.02,601.37,99.929,7.8902e-20,1.7667e+05,1,0.47577,0.968,0.085644,1
1.6113,355.02,601.37,99.952,7.6389e-20,1.7667e+05,1,0.47679,0.969,0.085827,1
1.6113,355.02,601.36,99.975,7.3866e-20,1.7667e+05,1,0.47781,0.97,0.08601,1
1.6113,355.02,601.36,99.998,7.1337e-20,1.7667e+05,1,0.47882,0.971,0.086193,1
1.6113,355.02,601.36,100.02,6.8799e-20,1.7667e+05,1,0.47984,0.972,0.086376,1
1.6113,355.02,601.35,100.04,6.6254e-20,1.7667e+05,1,0.48085,0.973,0.086559,1
1.6113,355.02,601.35,100.07,6.3702e-20,1.7667e+05,1,0.48187,0.974,0.086742,1
1.6113,355.02,601.34,100.09,6.114e-20,1.7667e+05,1,0.48289,0.975,0.086925,1
1.6113,355.02,601.34,100.11,5.8572e-20,1.7668e+05,1,0.4839,0.976,0.087108,1
1.6113,355.01,601.34,100.14,5.5997e-20,1.7668e+05,1,0.48492,0.977,0.087291,1
1.6113,355.01,601.33,100.16,5.2687e-20,1.7668e+05,1,0.48594,0.978,0.087474,1
1.6114,355.01,601.33,100.18,4.8221e-20,1.7667e+05,1,0.48695,0.979,0.087657,1
1.6114,355.01,601.33,100.2,4.3737e-20,1.7667e+05,1,0.48797,0.98,0.08784,1
1.6114,355.01,601.33,100.22,3.9239e-20,1.7667e+05,1,0.48899,0.981,0.088023,1
1.6114,355.01,601.33,100.24,3.4726e-20,1.7667e+05,1,0.49,0.982,0.088206,1
1.6114,355.01,601.33,100.27,3.0197e-20,1.7667e+05,1,0.49102,0.983,0.088389,1
1.6114,355,601.33,100.29,2.5651e-20,1.7666e+05,1,0.49204,0.984,0.088572,1
1.6114,355,601.33,100.31,2.109e-20,1.7666e+05,1,0.49305,0.985,0.088755,1
1.6114,355,601.33,100.33,1.6514e-20,1.7666e+05,1,0.49407,0.986,0.088938,1
1.6114,355,601.33,100.35,1.1922e-20,1.7666e+05,1,0.49509,0.987,0.089121,1
1.6115,355,601.33,100.37,7.3137e-21,1.7665e+05,1,0.4961,0.988,0.089304,1
1.6115,354.99,601.32,100.39,2.6895e-21,1.7665e+05,1,0.49712,0.989,0.089487,1
1.6115,354.99,601.32,100.41,-1.9498e-21,1.7665e+05,1,0.49814,0.99,0.08967,1
1.6115,354.99,601.32,100.44,-6.605e-21,1.7665e+05,1,0.49915,0.991,0.089853,1
1.6115,354.99,601.32,100.46,-1.1276e-20,1.7665e+05,1,0.50017,0.992,0.090036,1
1.6115,354.99,601.32,100.48,-1.2442e-19,1.7664e+05,1,0.50119,0.993,0.090219,1
